image_path,label,label_encoded
resized_images\img_1266.jpg,Apple_Bad,0
resized_images\img_1267.jpg,Apple_Bad,0
resized_images\img_1268.jpg,Apple_Bad,0
resized_images\img_1269.jpg,Apple_Bad,0
resized_images\img_1270.jpg,Apple_Bad,0
resized_images\img_1271.jpg,Apple_Bad,0
resized_images\img_1272.jpg,Apple_Bad,0
resized_images\img_1273.jpg,Apple_Bad,0
resized_images\img_1274.jpg,Apple_Bad,0
resized_images\img_1275.jpg,Apple_Bad,0
resized_images\img_1276.jpg,Apple_Bad,0
resized_images\img_1277.jpg,Apple_Bad,0
resized_images\img_1278.jpg,Apple_Bad,0
resized_images\img_1279.jpg,Apple_Bad,0
resized_images\img_1280.jpg,Apple_Bad,0
resized_images\img_1281.jpg,Apple_Bad,0
resized_images\img_1282.jpg,Apple_Bad,0
resized_images\img_1283.jpg,Apple_Bad,0
resized_images\img_1284.jpg,Apple_Bad,0
resized_images\img_1285.jpg,Apple_Bad,0
resized_images\img_1286.jpg,Apple_Bad,0
resized_images\img_1287.jpg,Apple_Bad,0
resized_images\img_1288.jpg,Apple_Bad,0
resized_images\img_1289.jpg,Apple_Bad,0
resized_images\img_1290.jpg,Apple_Bad,0
resized_images\img_1291.jpg,Apple_Bad,0
resized_images\img_1292.jpg,Apple_Bad,0
resized_images\img_1293.jpg,Apple_Bad,0
resized_images\img_1294.jpg,Apple_Bad,0
resized_images\img_1295.jpg,Apple_Bad,0
resized_images\img_1296.jpg,Apple_Bad,0
resized_images\img_1297.jpg,Apple_Bad,0
resized_images\img_1298.jpg,Apple_Bad,0
resized_images\img_1299.jpg,Apple_Bad,0
resized_images\img_1300.jpg,Apple_Bad,0
resized_images\img_1301.jpg,Apple_Bad,0
resized_images\img_1302.jpg,Apple_Bad,0
resized_images\img_1303.jpg,Apple_Bad,0
resized_images\img_1304.jpg,Apple_Bad,0
resized_images\img_1305.jpg,Apple_Bad,0
resized_images\img_1306.jpg,Apple_Bad,0
resized_images\img_1307.jpg,Apple_Bad,0
resized_images\img_1308.jpg,Apple_Bad,0
resized_images\img_1309.jpg,Apple_Bad,0
resized_images\img_1310.jpg,Apple_Bad,0
resized_images\img_1311.jpg,Apple_Bad,0
resized_images\img_1312.jpg,Apple_Bad,0
resized_images\img_1313.jpg,Apple_Bad,0
resized_images\img_1314.jpg,Apple_Bad,0
resized_images\img_1315.jpg,Apple_Bad,0
resized_images\img_1316.jpg,Apple_Bad,0
resized_images\img_1317.jpg,Apple_Bad,0
resized_images\img_1318.jpg,Apple_Bad,0
resized_images\img_1319.jpg,Apple_Bad,0
resized_images\img_1320.jpg,Apple_Bad,0
resized_images\img_1321.jpg,Apple_Bad,0
resized_images\img_1322.jpg,Apple_Bad,0
resized_images\img_1323.jpg,Apple_Bad,0
resized_images\img_1324.jpg,Apple_Bad,0
resized_images\img_1325.jpg,Apple_Bad,0
resized_images\img_1326.jpg,Apple_Bad,0
resized_images\img_1327.jpg,Apple_Bad,0
resized_images\img_1328.jpg,Apple_Bad,0
resized_images\img_1329.jpg,Apple_Bad,0
resized_images\img_1330.jpg,Apple_Bad,0
resized_images\img_1331.jpg,Apple_Bad,0
resized_images\img_1332.jpg,Apple_Bad,0
resized_images\img_1333.jpg,Apple_Bad,0
resized_images\img_1334.jpg,Apple_Bad,0
resized_images\img_1335.jpg,Apple_Bad,0
resized_images\img_1336.jpg,Apple_Bad,0
resized_images\img_1337.jpg,Apple_Bad,0
resized_images\img_1338.jpg,Apple_Bad,0
resized_images\img_1339.jpg,Apple_Bad,0
resized_images\img_1340.jpg,Apple_Bad,0
resized_images\img_1341.jpg,Apple_Bad,0
resized_images\img_1342.jpg,Apple_Bad,0
resized_images\img_1343.jpg,Apple_Bad,0
resized_images\img_1344.jpg,Apple_Bad,0
resized_images\img_1345.jpg,Apple_Bad,0
resized_images\img_1346.jpg,Apple_Bad,0
resized_images\img_1347.jpg,Apple_Bad,0
resized_images\img_1348.jpg,Apple_Bad,0
resized_images\img_1349.jpg,Apple_Bad,0
resized_images\img_1350.jpg,Apple_Bad,0
resized_images\img_1351.jpg,Apple_Bad,0
resized_images\img_1352.jpg,Apple_Bad,0
resized_images\img_1353.jpg,Apple_Bad,0
resized_images\img_1354.jpg,Apple_Bad,0
resized_images\img_1355.jpg,Apple_Bad,0
resized_images\img_1356.jpg,Apple_Bad,0
resized_images\img_1357.jpg,Apple_Bad,0
resized_images\img_1358.jpg,Apple_Bad,0
resized_images\img_1359.jpg,Apple_Bad,0
resized_images\img_1360.jpg,Apple_Bad,0
resized_images\img_1361.jpg,Apple_Bad,0
resized_images\img_1362.jpg,Apple_Bad,0
resized_images\img_1363.jpg,Apple_Bad,0
resized_images\img_1364.jpg,Apple_Bad,0
resized_images\img_1365.jpg,Apple_Bad,0
resized_images\img_1366.jpg,Apple_Bad,0
resized_images\img_1367.jpg,Apple_Bad,0
resized_images\img_1368.jpg,Apple_Bad,0
resized_images\img_1369.jpg,Apple_Bad,0
resized_images\img_1370.jpg,Apple_Bad,0
resized_images\img_1371.jpg,Apple_Bad,0
resized_images\img_1372.jpg,Apple_Bad,0
resized_images\img_1373.jpg,Apple_Bad,0
resized_images\img_1374.jpg,Apple_Bad,0
resized_images\img_1375.jpg,Apple_Bad,0
resized_images\img_1376.jpg,Apple_Bad,0
resized_images\img_1377.jpg,Apple_Bad,0
resized_images\img_1378.jpg,Apple_Bad,0
resized_images\img_1379.jpg,Apple_Bad,0
resized_images\img_1380.jpg,Apple_Bad,0
resized_images\img_1381.jpg,Apple_Bad,0
resized_images\img_1382.jpg,Apple_Bad,0
resized_images\img_1383.jpg,Apple_Bad,0
resized_images\img_1384.jpg,Apple_Bad,0
resized_images\img_1385.jpg,Apple_Bad,0
resized_images\img_1386.jpg,Apple_Bad,0
resized_images\img_1387.jpg,Apple_Bad,0
resized_images\img_1388.jpg,Apple_Bad,0
resized_images\img_1389.jpg,Apple_Bad,0
resized_images\img_1390.jpg,Apple_Bad,0
resized_images\img_1391.jpg,Apple_Bad,0
resized_images\img_1392.jpg,Apple_Bad,0
resized_images\img_1393.jpg,Apple_Bad,0
resized_images\img_1394.jpg,Apple_Bad,0
resized_images\img_1395.jpg,Apple_Bad,0
resized_images\img_1396.jpg,Apple_Bad,0
resized_images\img_1397.jpg,Apple_Bad,0
resized_images\img_1398.jpg,Apple_Bad,0
resized_images\img_1399.jpg,Apple_Bad,0
resized_images\img_1400.jpg,Apple_Bad,0
resized_images\img_1401.jpg,Apple_Bad,0
resized_images\img_1402.jpg,Apple_Bad,0
resized_images\img_1403.jpg,Apple_Bad,0
resized_images\img_1404.jpg,Apple_Bad,0
resized_images\img_1405.jpg,Apple_Bad,0
resized_images\img_1406.jpg,Apple_Bad,0
resized_images\img_1407.jpg,Apple_Bad,0
resized_images\img_1408.jpg,Apple_Bad,0
resized_images\img_1409.jpg,Apple_Bad,0
resized_images\img_1410.jpg,Apple_Bad,0
resized_images\img_1411.jpg,Apple_Bad,0
resized_images\img_1412.jpg,Apple_Bad,0
resized_images\img_1413.jpg,Apple_Bad,0
resized_images\img_1414.jpg,Apple_Bad,0
resized_images\img_1415.jpg,Apple_Bad,0
resized_images\img_1416.jpg,Apple_Bad,0
resized_images\img_1417.jpg,Apple_Bad,0
resized_images\img_1418.jpg,Apple_Bad,0
resized_images\img_1419.jpg,Apple_Bad,0
resized_images\img_1420.jpg,Apple_Bad,0
resized_images\img_1421.jpg,Apple_Bad,0
resized_images\img_1422.jpg,Apple_Bad,0
resized_images\img_1423.jpg,Apple_Bad,0
resized_images\img_1424.jpg,Apple_Bad,0
resized_images\img_1425.jpg,Apple_Bad,0
resized_images\img_1426.jpg,Apple_Bad,0
resized_images\img_1427.jpg,Apple_Bad,0
resized_images\img_1428.jpg,Apple_Bad,0
resized_images\img_1429.jpg,Apple_Bad,0
resized_images\img_1430.jpg,Apple_Bad,0
resized_images\img_1431.jpg,Apple_Bad,0
resized_images\img_1432.jpg,Apple_Bad,0
resized_images\img_1433.jpg,Apple_Bad,0
resized_images\img_1434.jpg,Apple_Bad,0
resized_images\img_1435.jpg,Apple_Bad,0
resized_images\img_1436.jpg,Apple_Bad,0
resized_images\img_1437.jpg,Apple_Bad,0
resized_images\img_1438.jpg,Apple_Bad,0
resized_images\img_1439.jpg,Apple_Bad,0
resized_images\img_1440.jpg,Apple_Bad,0
resized_images\img_1441.jpg,Apple_Bad,0
resized_images\img_1442.jpg,Apple_Bad,0
resized_images\img_1443.jpg,Apple_Bad,0
resized_images\img_1444.jpg,Apple_Bad,0
resized_images\img_1445.jpg,Apple_Bad,0
resized_images\img_1446.jpg,Apple_Bad,0
resized_images\img_1447.jpg,Apple_Bad,0
resized_images\img_1448.jpg,Apple_Bad,0
resized_images\img_1449.jpg,Apple_Bad,0
resized_images\img_1450.jpg,Apple_Bad,0
resized_images\img_1451.jpg,Apple_Bad,0
resized_images\img_1452.jpg,Apple_Bad,0
resized_images\img_1453.jpg,Apple_Bad,0
resized_images\img_1454.jpg,Apple_Bad,0
resized_images\img_1455.jpg,Apple_Bad,0
resized_images\img_1456.jpg,Apple_Bad,0
resized_images\img_1457.jpg,Apple_Bad,0
resized_images\img_1458.jpg,Apple_Bad,0
resized_images\img_1459.jpg,Apple_Bad,0
resized_images\img_1460.jpg,Apple_Bad,0
resized_images\img_1461.jpg,Apple_Bad,0
resized_images\img_1462.jpg,Apple_Bad,0
resized_images\img_1463.jpg,Apple_Bad,0
resized_images\img_1464.jpg,Apple_Bad,0
resized_images\img_1465.jpg,Apple_Bad,0
resized_images\img_1466.jpg,Apple_Bad,0
resized_images\img_1467.jpg,Apple_Bad,0
resized_images\img_1468.jpg,Apple_Bad,0
resized_images\img_1469.jpg,Apple_Bad,0
resized_images\img_1470.jpg,Apple_Bad,0
resized_images\img_1471.jpg,Apple_Bad,0
resized_images\img_1472.jpg,Apple_Bad,0
resized_images\img_1473.jpg,Apple_Bad,0
resized_images\img_1474.jpg,Apple_Bad,0
resized_images\img_1475.jpg,Apple_Bad,0
resized_images\img_1476.jpg,Apple_Bad,0
resized_images\img_1477.jpg,Apple_Bad,0
resized_images\img_1478.jpg,Apple_Bad,0
resized_images\img_1479.jpg,Apple_Bad,0
resized_images\img_1480.jpg,Apple_Bad,0
resized_images\img_1481.jpg,Apple_Bad,0
resized_images\img_1482.jpg,Apple_Bad,0
resized_images\img_1483.jpg,Apple_Bad,0
resized_images\img_1484.jpg,Apple_Bad,0
resized_images\img_1485.jpg,Apple_Bad,0
resized_images\img_1486.jpg,Apple_Bad,0
resized_images\img_1487.jpg,Apple_Bad,0
resized_images\img_1488.jpg,Apple_Bad,0
resized_images\img_1489.jpg,Apple_Bad,0
resized_images\img_1490.jpg,Apple_Bad,0
resized_images\img_1491.jpg,Apple_Bad,0
resized_images\img_1492.jpg,Apple_Bad,0
resized_images\img_1493.jpg,Apple_Bad,0
resized_images\img_1494.jpg,Apple_Bad,0
resized_images\img_1495.jpg,Apple_Bad,0
resized_images\img_1496.jpg,Apple_Bad,0
resized_images\img_1497.jpg,Apple_Bad,0
resized_images\img_1498.jpg,Apple_Bad,0
resized_images\img_1499.jpg,Apple_Bad,0
resized_images\img_1500.jpg,Apple_Bad,0
resized_images\img_1501.jpg,Apple_Bad,0
resized_images\img_1502.jpg,Apple_Bad,0
resized_images\img_1503.jpg,Apple_Bad,0
resized_images\img_1504.jpg,Apple_Bad,0
resized_images\img_1505.jpg,Apple_Bad,0
resized_images\img_1506.jpg,Apple_Bad,0
resized_images\img_1507.jpg,Apple_Bad,0
resized_images\img_1508.jpg,Apple_Bad,0
resized_images\img_1509.jpg,Apple_Bad,0
resized_images\img_1510.jpg,Apple_Bad,0
resized_images\img_1511.jpg,Apple_Bad,0
resized_images\img_1512.jpg,Apple_Bad,0
resized_images\img_1513.jpg,Apple_Bad,0
resized_images\img_1514.jpg,Apple_Bad,0
resized_images\img_1515.jpg,Apple_Bad,0
resized_images\img_1516.jpg,Apple_Bad,0
resized_images\img_1517.jpg,Apple_Bad,0
resized_images\img_1518.jpg,Apple_Bad,0
resized_images\img_1519.jpg,Apple_Bad,0
resized_images\img_1520.jpg,Apple_Bad,0
resized_images\img_1521.jpg,Apple_Bad,0
resized_images\img_1522.jpg,Apple_Bad,0
resized_images\img_1523.jpg,Apple_Bad,0
resized_images\img_1524.jpg,Apple_Bad,0
resized_images\img_1525.jpg,Apple_Bad,0
resized_images\img_1526.jpg,Apple_Bad,0
resized_images\img_1527.jpg,Apple_Bad,0
resized_images\img_1528.jpg,Apple_Bad,0
resized_images\img_1529.jpg,Apple_Bad,0
resized_images\img_1530.jpg,Apple_Bad,0
resized_images\img_1531.jpg,Apple_Bad,0
resized_images\img_1532.jpg,Apple_Bad,0
resized_images\img_1533.jpg,Apple_Bad,0
resized_images\img_1534.jpg,Apple_Bad,0
resized_images\img_1535.jpg,Apple_Bad,0
resized_images\img_1536.jpg,Apple_Bad,0
resized_images\img_1537.jpg,Apple_Bad,0
resized_images\img_1538.jpg,Apple_Bad,0
resized_images\img_1539.jpg,Apple_Bad,0
resized_images\img_1540.jpg,Apple_Bad,0
resized_images\img_1541.jpg,Apple_Bad,0
resized_images\img_1542.jpg,Apple_Bad,0
resized_images\img_1543.jpg,Apple_Bad,0
resized_images\img_1544.jpg,Apple_Bad,0
resized_images\img_1545.jpg,Apple_Bad,0
resized_images\img_1546.jpg,Apple_Bad,0
resized_images\img_1547.jpg,Apple_Bad,0
resized_images\img_1548.jpg,Apple_Bad,0
resized_images\img_1549.jpg,Apple_Bad,0
resized_images\img_1550.jpg,Apple_Bad,0
resized_images\img_1551.jpg,Apple_Bad,0
resized_images\img_1552.jpg,Apple_Bad,0
resized_images\img_1553.jpg,Apple_Bad,0
resized_images\img_1554.jpg,Apple_Bad,0
resized_images\img_1555.jpg,Apple_Bad,0
resized_images\img_1556.jpg,Apple_Bad,0
resized_images\img_1557.jpg,Apple_Bad,0
resized_images\img_1558.jpg,Apple_Bad,0
resized_images\img_1559.jpg,Apple_Bad,0
resized_images\img_1560.jpg,Apple_Bad,0
resized_images\img_1561.jpg,Apple_Bad,0
resized_images\img_1562.jpg,Apple_Bad,0
resized_images\img_1563.jpg,Apple_Bad,0
resized_images\img_1564.jpg,Apple_Bad,0
resized_images\img_1565.jpg,Apple_Bad,0
resized_images\img_1566.jpg,Apple_Bad,0
resized_images\img_1567.jpg,Apple_Bad,0
resized_images\img_1568.jpg,Apple_Bad,0
resized_images\img_1569.jpg,Apple_Bad,0
resized_images\img_1570.jpg,Apple_Bad,0
resized_images\img_1571.jpg,Apple_Bad,0
resized_images\img_1572.jpg,Apple_Bad,0
resized_images\img_1573.jpg,Apple_Bad,0
resized_images\img_1574.jpg,Apple_Bad,0
resized_images\img_1575.jpg,Apple_Bad,0
resized_images\img_1576.jpg,Apple_Bad,0
resized_images\img_1577.jpg,Apple_Bad,0
resized_images\img_1578.jpg,Apple_Bad,0
resized_images\img_1579.jpg,Apple_Bad,0
resized_images\img_1580.jpg,Apple_Bad,0
resized_images\img_1581.jpg,Apple_Bad,0
resized_images\img_1582.jpg,Apple_Bad,0
resized_images\img_1583.jpg,Apple_Bad,0
resized_images\img_1584.jpg,Apple_Bad,0
resized_images\img_1585.jpg,Apple_Bad,0
resized_images\img_1586.jpg,Apple_Bad,0
resized_images\img_1587.jpg,Apple_Bad,0
resized_images\img_1588.jpg,Apple_Bad,0
resized_images\img_1589.jpg,Apple_Bad,0
resized_images\img_1590.jpg,Apple_Bad,0
resized_images\img_1591.jpg,Apple_Bad,0
resized_images\img_1592.jpg,Apple_Bad,0
resized_images\img_1593.jpg,Apple_Bad,0
resized_images\img_1594.jpg,Apple_Bad,0
resized_images\img_1595.jpg,Apple_Bad,0
resized_images\img_1596.jpg,Apple_Bad,0
resized_images\img_1597.jpg,Apple_Bad,0
resized_images\img_1598.jpg,Apple_Bad,0
resized_images\img_1599.jpg,Apple_Bad,0
resized_images\img_1600.jpg,Apple_Bad,0
resized_images\img_1601.jpg,Apple_Bad,0
resized_images\img_1602.jpg,Apple_Bad,0
resized_images\img_1603.jpg,Apple_Bad,0
resized_images\img_1604.jpg,Apple_Bad,0
resized_images\img_1605.jpg,Apple_Bad,0
resized_images\img_1606.jpg,Apple_Bad,0
resized_images\img_1607.jpg,Apple_Bad,0
resized_images\img_1608.jpg,Apple_Bad,0
resized_images\img_1609.jpg,Apple_Bad,0
resized_images\img_1610.jpg,Apple_Bad,0
resized_images\img_1611.jpg,Apple_Bad,0
resized_images\img_1612.jpg,Apple_Bad,0
resized_images\img_1613.jpg,Apple_Bad,0
resized_images\img_1614.jpg,Apple_Bad,0
resized_images\img_1615.jpg,Apple_Bad,0
resized_images\img_1616.jpg,Apple_Bad,0
resized_images\img_1617.jpg,Apple_Bad,0
resized_images\img_1618.jpg,Apple_Bad,0
resized_images\img_1619.jpg,Apple_Bad,0
resized_images\img_1620.jpg,Apple_Bad,0
resized_images\img_1621.jpg,Apple_Bad,0
resized_images\img_1622.jpg,Apple_Bad,0
resized_images\img_1623.jpg,Apple_Bad,0
resized_images\img_1624.jpg,Apple_Bad,0
resized_images\img_1625.jpg,Apple_Bad,0
resized_images\img_1626.jpg,Apple_Bad,0
resized_images\img_1627.jpg,Apple_Bad,0
resized_images\img_1628.jpg,Apple_Bad,0
resized_images\img_1629.jpg,Apple_Bad,0
resized_images\img_1630.jpg,Apple_Bad,0
resized_images\img_1631.jpg,Apple_Bad,0
resized_images\img_1632.jpg,Apple_Bad,0
resized_images\img_1633.jpg,Apple_Bad,0
resized_images\img_1634.jpg,Apple_Bad,0
resized_images\img_1635.jpg,Apple_Bad,0
resized_images\img_1636.jpg,Apple_Bad,0
resized_images\img_1637.jpg,Apple_Bad,0
resized_images\img_1638.jpg,Apple_Bad,0
resized_images\img_1639.jpg,Apple_Bad,0
resized_images\img_1640.jpg,Apple_Bad,0
resized_images\img_1641.jpg,Apple_Bad,0
resized_images\img_1642.jpg,Apple_Bad,0
resized_images\img_1643.jpg,Apple_Bad,0
resized_images\img_1644.jpg,Apple_Bad,0
resized_images\img_1645.jpg,Apple_Bad,0
resized_images\img_1646.jpg,Apple_Bad,0
resized_images\img_1647.jpg,Apple_Bad,0
resized_images\img_1648.jpg,Apple_Bad,0
resized_images\img_1649.jpg,Apple_Bad,0
resized_images\img_1650.jpg,Apple_Bad,0
resized_images\img_1651.jpg,Apple_Bad,0
resized_images\img_1652.jpg,Apple_Bad,0
resized_images\img_1653.jpg,Apple_Bad,0
resized_images\img_1654.jpg,Apple_Bad,0
resized_images\img_1655.jpg,Apple_Bad,0
resized_images\img_1656.jpg,Apple_Bad,0
resized_images\img_1657.jpg,Apple_Bad,0
resized_images\img_1658.jpg,Apple_Bad,0
resized_images\img_1659.jpg,Apple_Bad,0
resized_images\img_1660.jpg,Apple_Bad,0
resized_images\img_1661.jpg,Apple_Bad,0
resized_images\img_1662.jpg,Apple_Bad,0
resized_images\img_1663.jpg,Apple_Bad,0
resized_images\img_1664.jpg,Apple_Bad,0
resized_images\img_1665.jpg,Apple_Bad,0
resized_images\img_1666.jpg,Apple_Bad,0
resized_images\img_1667.jpg,Apple_Bad,0
resized_images\img_1668.jpg,Apple_Bad,0
resized_images\img_1669.jpg,Apple_Bad,0
resized_images\img_1670.jpg,Apple_Bad,0
resized_images\img_1671.jpg,Apple_Bad,0
resized_images\img_1672.jpg,Apple_Bad,0
resized_images\img_1673.jpg,Apple_Bad,0
resized_images\img_1674.jpg,Apple_Bad,0
resized_images\img_1675.jpg,Apple_Bad,0
resized_images\img_1676.jpg,Apple_Bad,0
resized_images\img_1677.jpg,Apple_Bad,0
resized_images\img_1678.jpg,Apple_Bad,0
resized_images\img_1679.jpg,Apple_Bad,0
resized_images\img_1680.jpg,Apple_Bad,0
resized_images\img_1681.jpg,Apple_Bad,0
resized_images\img_1682.jpg,Apple_Bad,0
resized_images\img_1683.jpg,Apple_Bad,0
resized_images\img_1684.jpg,Apple_Bad,0
resized_images\img_1685.jpg,Apple_Bad,0
resized_images\img_1686.jpg,Apple_Bad,0
resized_images\img_1687.jpg,Apple_Bad,0
resized_images\img_1688.jpg,Apple_Bad,0
resized_images\img_1689.jpg,Apple_Bad,0
resized_images\img_1690.jpg,Apple_Bad,0
resized_images\img_1691.jpg,Apple_Bad,0
resized_images\img_1692.jpg,Apple_Bad,0
resized_images\img_1693.jpg,Apple_Bad,0
resized_images\img_1694.jpg,Apple_Bad,0
resized_images\img_1695.jpg,Apple_Bad,0
resized_images\img_1696.jpg,Apple_Bad,0
resized_images\img_1697.jpg,Apple_Bad,0
resized_images\img_1698.jpg,Apple_Bad,0
resized_images\img_1699.jpg,Apple_Bad,0
resized_images\img_1700.jpg,Apple_Bad,0
resized_images\img_1701.jpg,Apple_Bad,0
resized_images\img_1702.jpg,Apple_Bad,0
resized_images\img_1703.jpg,Apple_Bad,0
resized_images\img_1704.jpg,Apple_Bad,0
resized_images\img_1705.jpg,Apple_Bad,0
resized_images\img_1706.jpg,Apple_Bad,0
resized_images\img_1707.jpg,Apple_Bad,0
resized_images\img_1708.jpg,Apple_Bad,0
resized_images\img_1709.jpg,Apple_Bad,0
resized_images\img_1710.jpg,Apple_Bad,0
resized_images\img_1711.jpg,Apple_Bad,0
resized_images\img_1712.jpg,Apple_Bad,0
resized_images\img_1713.jpg,Apple_Bad,0
resized_images\img_1714.jpg,Apple_Bad,0
resized_images\img_1715.jpg,Apple_Bad,0
resized_images\img_1716.jpg,Apple_Bad,0
resized_images\img_1717.jpg,Apple_Bad,0
resized_images\img_1718.jpg,Apple_Bad,0
resized_images\img_1719.jpg,Apple_Bad,0
resized_images\img_1720.jpg,Apple_Bad,0
resized_images\img_1721.jpg,Apple_Bad,0
resized_images\img_1722.jpg,Apple_Bad,0
resized_images\img_1723.jpg,Apple_Bad,0
resized_images\img_1724.jpg,Apple_Bad,0
resized_images\img_1725.jpg,Apple_Bad,0
resized_images\img_1726.jpg,Apple_Bad,0
resized_images\img_1727.jpg,Apple_Bad,0
resized_images\img_1728.jpg,Apple_Bad,0
resized_images\img_1729.jpg,Apple_Bad,0
resized_images\img_1730.jpg,Apple_Bad,0
resized_images\img_1731.jpg,Apple_Bad,0
resized_images\img_1732.jpg,Apple_Bad,0
resized_images\img_1733.jpg,Apple_Bad,0
resized_images\img_1734.jpg,Apple_Bad,0
resized_images\img_1735.jpg,Apple_Bad,0
resized_images\img_1736.jpg,Apple_Bad,0
resized_images\img_1737.jpg,Apple_Bad,0
resized_images\img_1738.jpg,Apple_Bad,0
resized_images\img_1739.jpg,Apple_Bad,0
resized_images\img_1740.jpg,Apple_Bad,0
resized_images\img_1741.jpg,Apple_Bad,0
resized_images\img_1742.jpg,Apple_Bad,0
resized_images\img_1743.jpg,Apple_Bad,0
resized_images\img_1744.jpg,Apple_Bad,0
resized_images\img_1745.jpg,Apple_Bad,0
resized_images\img_1746.jpg,Apple_Bad,0
resized_images\img_1747.jpg,Apple_Bad,0
resized_images\img_1748.jpg,Apple_Bad,0
resized_images\img_1749.jpg,Apple_Bad,0
resized_images\img_1750.jpg,Apple_Bad,0
resized_images\img_1751.jpg,Apple_Bad,0
resized_images\img_1752.jpg,Apple_Bad,0
resized_images\img_1753.jpg,Apple_Bad,0
resized_images\img_1754.jpg,Apple_Bad,0
resized_images\img_1755.jpg,Apple_Bad,0
resized_images\img_1756.jpg,Apple_Bad,0
resized_images\img_1757.jpg,Apple_Bad,0
resized_images\img_1758.jpg,Apple_Bad,0
resized_images\img_1759.jpg,Apple_Bad,0
resized_images\img_1760.jpg,Apple_Bad,0
resized_images\img_1761.jpg,Apple_Bad,0
resized_images\img_1762.jpg,Apple_Bad,0
resized_images\img_1763.jpg,Apple_Bad,0
resized_images\img_1764.jpg,Apple_Bad,0
resized_images\img_1765.jpg,Apple_Bad,0
resized_images\img_1766.jpg,Apple_Bad,0
resized_images\img_1767.jpg,Apple_Bad,0
resized_images\img_1768.jpg,Apple_Bad,0
resized_images\img_1769.jpg,Apple_Bad,0
resized_images\img_1770.jpg,Apple_Bad,0
resized_images\img_1771.jpg,Apple_Bad,0
resized_images\img_1772.jpg,Apple_Bad,0
resized_images\img_1773.jpg,Apple_Bad,0
resized_images\img_1774.jpg,Apple_Bad,0
resized_images\img_1775.jpg,Apple_Bad,0
resized_images\img_1776.jpg,Apple_Bad,0
resized_images\img_1777.jpg,Apple_Bad,0
resized_images\img_1778.jpg,Apple_Bad,0
resized_images\img_1779.jpg,Apple_Bad,0
resized_images\img_1780.jpg,Apple_Bad,0
resized_images\img_1781.jpg,Apple_Bad,0
resized_images\img_1782.jpg,Apple_Bad,0
resized_images\img_1783.jpg,Apple_Bad,0
resized_images\img_1784.jpg,Apple_Bad,0
resized_images\img_1785.jpg,Apple_Bad,0
resized_images\img_1786.jpg,Apple_Bad,0
resized_images\img_1787.jpg,Apple_Bad,0
resized_images\img_1788.jpg,Apple_Bad,0
resized_images\img_1789.jpg,Apple_Bad,0
resized_images\img_1790.jpg,Apple_Bad,0
resized_images\img_1791.jpg,Apple_Bad,0
resized_images\img_1792.jpg,Apple_Bad,0
resized_images\img_1793.jpg,Apple_Bad,0
resized_images\img_1794.jpg,Apple_Bad,0
resized_images\img_1795.jpg,Apple_Bad,0
resized_images\img_1796.jpg,Apple_Bad,0
resized_images\img_1797.jpg,Apple_Bad,0
resized_images\img_1798.jpg,Apple_Bad,0
resized_images\img_1799.jpg,Apple_Bad,0
resized_images\img_1800.jpg,Apple_Bad,0
resized_images\img_1801.jpg,Apple_Bad,0
resized_images\img_1802.jpg,Apple_Bad,0
resized_images\img_1803.jpg,Apple_Bad,0
resized_images\img_1804.jpg,Apple_Bad,0
resized_images\img_1805.jpg,Apple_Bad,0
resized_images\img_1806.jpg,Apple_Bad,0
resized_images\img_1807.jpg,Apple_Bad,0
resized_images\img_1808.jpg,Apple_Bad,0
resized_images\img_1809.jpg,Apple_Bad,0
resized_images\img_1810.jpg,Apple_Bad,0
resized_images\img_1811.jpg,Apple_Bad,0
resized_images\img_1812.jpg,Apple_Bad,0
resized_images\img_1813.jpg,Apple_Bad,0
resized_images\img_1814.jpg,Apple_Bad,0
resized_images\img_1815.jpg,Apple_Bad,0
resized_images\img_1816.jpg,Apple_Bad,0
resized_images\img_1817.jpg,Apple_Bad,0
resized_images\img_1818.jpg,Apple_Bad,0
resized_images\img_1819.jpg,Apple_Bad,0
resized_images\img_1820.jpg,Apple_Bad,0
resized_images\img_1821.jpg,Apple_Bad,0
resized_images\img_1822.jpg,Apple_Bad,0
resized_images\img_1823.jpg,Apple_Bad,0
resized_images\img_1824.jpg,Apple_Bad,0
resized_images\img_1825.jpg,Apple_Bad,0
resized_images\img_1826.jpg,Apple_Bad,0
resized_images\img_1827.jpg,Apple_Bad,0
resized_images\img_1828.jpg,Apple_Bad,0
resized_images\img_1829.jpg,Apple_Bad,0
resized_images\img_1830.jpg,Apple_Bad,0
resized_images\img_1831.jpg,Apple_Bad,0
resized_images\img_1832.jpg,Apple_Bad,0
resized_images\img_1833.jpg,Apple_Bad,0
resized_images\img_1834.jpg,Apple_Bad,0
resized_images\img_1835.jpg,Apple_Bad,0
resized_images\img_1836.jpg,Apple_Bad,0
resized_images\img_1837.jpg,Apple_Bad,0
resized_images\img_1838.jpg,Apple_Bad,0
resized_images\img_1839.jpg,Apple_Bad,0
resized_images\img_1840.jpg,Apple_Bad,0
resized_images\img_1841.jpg,Apple_Bad,0
resized_images\img_1842.jpg,Apple_Bad,0
resized_images\img_1843.jpg,Apple_Bad,0
resized_images\img_1844.jpg,Apple_Bad,0
resized_images\img_1845.jpg,Apple_Bad,0
resized_images\img_1846.jpg,Apple_Bad,0
resized_images\img_1847.jpg,Apple_Bad,0
